Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
26,0.14956855225311602,583,0.1383975026014568,4,2,0.14686468646864687,1,1275,3,0.17006802721088435,53,3,1,0.16095890410958943,4,0.2553191489361702,2875,9973,1,0.16122448979591836,0.30528846153846156,20,4,2,80,0,8,2,2,8,5,2,2,0
45,0.14956855225311602,1449,0.2062780269058296,2,3,0.22012573203437844,1,1277,1,0.14795918367346939,94,1,5,0.04905041685272943,2,0.2553191489361702,18824,2493,2,0.16122448979591836,0.30528846153846156,16,3,1,80,0,26,2,3,24,10,1,11,1
55,0.08000018359368788,177,0.1383975026014568,8,1,0.13577586206896552,1,1278,4,0.17006802721088435,37,2,4,0.06870368828064846,2,0.10091743119266336,13577,25592,1,0.16122448979591836,0.30528846153846156,15,3,4,80,1,34,3,3,33,9,15,0,0
21,0.2490974729235817,251,0.1383975026014568,10,2,0.14686468646864687,1,1279,1,0.14795918367346939,45,2,1,0.23938223937897848,3,0.2553191489361702,2625,25308,1,0.16122448979591836,0.10436432637571158,20,4,3,80,0,2,2,1,2,2,2,2,1
46,0.14956855225311602,168,0.2062780269058296,4,2,0.22012573203437844,1,1280,4,0.14795918367346939,33,2,5,0.04905041685272943,2,0.12481426448736999,18789,9946,2,0.16122448979591836,0.10436432637571158,14,3,3,80,1,26,2,3,11,4,0,8,0
34,0.14956855225311602,131,0.2062780269058296,2,3,0.22012573203437844,1,1281,3,0.14795918367346939,86,3,2,0.17484662576687046,1,0.2553191489361702,4538,6039,0,0.16122448979591836,0.30528846153846156,12,3,4,80,0,4,3,3,3,2,0,2,0
51,0.2490974729235817,237,0.2062780269058296,9,3,0.14686468646864687,1,1282,4,0.17006802721088435,83,3,5,0.04905041685272943,2,0.10091743119266336,19847,19196,4,0.16122448979591836,0.30528846153846156,24,4,1,80,1,31,5,2,29,10,11,10,0
59,0.14956855225311602,1429,0.1383975026014568,18,4,0.13577586206896552,1,1283,4,0.17006802721088435,67,3,3,0.06896586105729074,4,0.2553191489361702,10512,20002,6,0.16122448979591836,0.10436432637571158,12,3,4,80,0,25,6,2,9,7,5,4,0
34,0.2490974729235817,135,0.1383975026014568,19,3,0.13577586206896552,1,1285,3,0.14795918367346939,46,3,2,0.23938223937897848,2,0.10091743119266336,4444,22534,4,0.16122448979591836,0.10436432637571158,13,3,3,80,2,15,2,4,11,8,5,10,0
28,0.2490974729235817,791,0.1383975026014568,1,4,0.13577586206896552,1,1286,4,0.17006802721088435,44,3,1,0.23938223937897848,3,0.2553191489361702,2154,6842,0,0.16122448979591836,0.30528846153846156,11,3,3,80,0,5,2,2,4,2,0,2,0
44,0.14956855225311602,1199,0.1383975026014568,4,2,0.14686468646864687,1,1288,3,0.17006802721088435,92,4,5,0.04905041685272943,1,0.10091743119266336,19190,17477,1,0.16122448979591836,0.10436432637571158,14,3,4,80,2,26,4,2,25,9,14,13,0
34,0.2490974729235817,648,0.19008460036286423,11,3,0.14686468646864687,1,1289,3,0.17006802721088435,56,2,2,0.22804546072229726,2,0.12481426448736999,4490,21833,4,0.16122448979591836,0.10436432637571158,11,3,4,80,2,14,5,4,10,9,1,8,0
35,0.14956855225311602,735,0.1383975026014568,6,1,0.14686468646864687,1,1291,3,0.17006802721088435,66,3,1,0.16095890410958943,3,0.12481426448736999,3506,6020,0,0.16122448979591836,0.30528846153846156,14,3,4,80,0,4,3,3,3,2,2,2,0
42,0.14956855225311602,603,0.1383975026014568,7,4,0.13577586206896552,1,1292,2,0.14795918367346939,78,4,2,0.16095890410958943,2,0.12481426448736999,2372,5628,6,0.16122448979591836,0.30528846153846156,16,3,4,80,0,18,2,3,1,0,0,0,0
43,0.14956855225311602,531,0.2062780269058296,4,4,0.22012573203437844,1,1293,4,0.14795918367346939,56,2,3,0.17484662576687046,4,0.2553191489361702,10231,20364,3,0.16122448979591836,0.10436432637571158,14,3,4,80,0,23,3,4,21,7,15,17,0
36,0.14956855225311602,429,0.1383975026014568,2,4,0.14686468646864687,1,1294,3,0.14795918367346939,53,3,2,0.06896586105729074,2,0.2553191489361702,5410,2323,9,0.16122448979591836,0.30528846153846156,11,3,4,80,0,18,2,3,16,14,5,12,0
44,0.14956855225311602,621,0.1383975026014568,15,3,0.13577586206896552,1,1295,1,0.14795918367346939,73,3,3,0.06870368828064846,4,0.12481426448736999,7978,14075,1,0.16122448979591836,0.10436432637571158,11,3,4,80,1,10,2,3,10,7,0,5,1
28,0.2490974729235817,193,0.1383975026014568,2,3,0.14686468646864687,1,1296,4,0.17006802721088435,52,2,1,0.23938223937897848,4,0.12481426448736999,3867,14222,1,0.16122448979591836,0.30528846153846156,12,3,2,80,1,2,2,3,2,2,2,2,0
51,0.2490974729235817,968,0.1383975026014568,6,2,0.13577586206896552,1,1297,2,0.14795918367346939,40,2,1,0.23938223937897848,3,0.2553191489361702,2838,4257,0,0.16122448979591836,0.10436432637571158,14,3,2,80,0,8,6,2,7,0,7,7,0
30,0.08000018359368788,879,0.1383975026014568,9,2,0.13577586206896552,1,1298,3,0.14795918367346939,72,3,2,0.06896586105729074,3,0.2553191489361702,4695,12858,7,0.16122448979591836,0.30528846153846156,18,3,3,80,0,10,3,3,8,4,1,7,0
29,0.14956855225311602,806,0.1383975026014568,7,3,0.24242313209808733,1,1299,2,0.14795918367346939,39,3,1,0.23938223937897848,3,0.10091743119266336,3339,17285,3,0.16122448979591836,0.30528846153846156,13,3,1,80,2,10,2,3,7,7,7,7,1
28,0.14956855225311602,640,0.1383975026014568,1,3,0.24242313209808733,1,1301,4,0.17006802721088435,84,3,1,0.16095890410958943,1,0.2553191489361702,2080,4732,2,0.16122448979591836,0.10436432637571158,11,3,2,80,0,5,2,2,3,2,1,2,0
25,0.14956855225311602,266,0.1383975026014568,1,3,0.13577586206896552,1,1303,4,0.14795918367346939,40,3,1,0.16095890410958943,2,0.2553191489361702,2096,18830,1,0.16122448979591836,0.10436432637571158,18,3,4,80,0,2,3,2,2,2,2,1,0
32,0.14956855225311602,604,0.2062780269058296,8,3,0.13577586206896552,1,1304,3,0.17006802721088435,56,4,2,0.17484662576687046,4,0.12481426448736999,6209,11693,1,0.16122448979591836,0.10436432637571158,15,3,3,80,2,10,4,4,10,7,0,8,0
45,0.2490974729235817,364,0.1383975026014568,25,3,0.13577586206896552,1,1306,2,0.14795918367346939,83,3,5,0.04905041685272943,2,0.2553191489361702,18061,13035,3,0.16122448979591836,0.10436432637571158,22,4,3,80,0,22,4,3,0,0,0,0,0
39,0.14956855225311602,412,0.1383975026014568,13,4,0.13577586206896552,1,1307,3,0.14795918367346939,94,2,4,0.04905041685272943,2,0.10091743119266336,17123,17334,6,0.16122448979591836,0.30528846153846156,13,3,4,80,2,21,4,3,19,9,15,2,0
58,0.14956855225311602,848,0.1383975026014568,23,4,0.14686468646864687,1,1308,1,0.17006802721088435,88,3,1,0.16095890410958943,3,0.10091743119266336,2372,26076,1,0.16122448979591836,0.10436432637571158,12,3,4,80,2,2,3,3,2,2,2,2,0
32,0.14956855225311602,1089,0.1383975026014568,7,2,0.14686468646864687,1,1309,4,0.17006802721088435,79,3,2,0.23938223937897848,3,0.12481426448736999,4883,22845,1,0.16122448979591836,0.10436432637571158,18,3,1,80,1,10,3,3,10,4,1,1,1
39,0.14956855225311602,360,0.1383975026014568,23,3,0.13577586206896552,1,1310,3,0.17006802721088435,93,3,1,0.16095890410958943,1,0.2553191489361702,3904,22154,0,0.16122448979591836,0.10436432637571158,13,3,1,80,0,6,2,3,5,2,0,3,1
30,0.14956855225311602,1138,0.1383975026014568,6,3,0.24242313209808733,1,1311,1,0.14795918367346939,48,2,2,0.23938223937897848,4,0.12481426448736999,4627,23631,0,0.16122448979591836,0.10436432637571158,12,3,1,80,1,10,6,3,9,2,6,7,0
36,0.14956855225311602,325,0.1383975026014568,10,4,0.24242313209808733,1,1312,4,0.14795918367346939,63,3,3,0.06870368828064846,3,0.12481426448736999,7094,5747,3,0.16122448979591836,0.10436432637571158,12,3,1,80,0,10,0,3,7,7,1,7,0
46,0.14956855225311602,991,0.19008460036286423,1,2,0.14686468646864687,1,1314,4,0.14795918367346939,44,3,1,0.22804546072229726,1,0.2553191489361702,3423,22957,6,0.16122448979591836,0.10436432637571158,12,3,3,80,0,10,3,4,7,6,5,7,0
28,0.08000018359368788,1476,0.1383975026014568,1,3,0.14686468646864687,1,1315,3,0.14795918367346939,55,1,2,0.23938223937897848,4,0.12481426448736999,6674,16392,0,0.16122448979591836,0.10436432637571158,11,3,1,80,3,10,6,3,9,8,7,5,0
50,0.14956855225311602,1322,0.1383975026014568,28,3,0.14686468646864687,1,1317,4,0.14795918367346939,43,3,4,0.02533683182797013,1,0.12481426448736999,16880,22422,4,0.16122448979591836,0.30528846153846156,11,3,2,80,0,25,2,3,3,2,1,2,0
40,0.14956855225311602,299,0.2062780269058296,25,4,0.22012573203437844,1,1318,4,0.17006802721088435,57,2,3,0.17484662576687046,2,0.2553191489361702,9094,17235,2,0.16122448979591836,0.30528846153846156,12,3,3,80,0,9,2,3,5,4,1,0,1
52,0.14956855225311602,1030,0.2062780269058296,5,3,0.14686468646864687,1,1319,2,0.17006802721088435,64,3,3,0.17484662576687046,2,0.2553191489361702,8446,21534,9,0.16122448979591836,0.30528846153846156,19,3,3,80,0,10,2,2,8,7,7,7,1
30,0.14956855225311602,634,0.1383975026014568,17,4,0.13577586206896552,1,1321,2,0.14795918367346939,95,3,3,0.04905041685272943,1,0.12481426448736999,11916,25927,1,0.16122448979591836,0.30528846153846156,23,4,4,80,2,9,2,3,9,1,0,8,0
39,0.14956855225311602,524,0.1383975026014568,18,2,0.14686468646864687,1,1322,1,0.17006802721088435,32,3,2,0.06896586105729074,3,0.2553191489361702,4534,13352,0,0.16122448979591836,0.10436432637571158,11,3,1,80,0,9,6,3,8,7,1,7,0
31,0.08000018359368788,587,0.2062780269058296,2,4,0.14686468646864687,1,1324,4,0.14795918367346939,57,3,3,0.17484662576687046,3,0.10091743119266336,9852,8935,1,0.16122448979591836,0.30528846153846156,19,3,1,80,1,10,5,2,10,8,9,6,0
41,0.08000018359368788,256,0.2062780269058296,10,2,0.13577586206896552,1,1329,3,0.17006802721088435,40,1,2,0.17484662576687046,2,0.2553191489361702,6151,22074,1,0.16122448979591836,0.10436432637571158,13,3,1,80,0,19,4,3,19,2,11,9,0
31,0.2490974729235817,1060,0.2062780269058296,1,3,0.14686468646864687,1,1331,4,0.14795918367346939,54,3,1,0.3971571172349599,2,0.2553191489361702,2302,8319,1,0.16122448979591836,0.30528846153846156,11,3,1,80,0,3,2,4,3,2,2,2,1
44,0.14956855225311602,935,0.1383975026014568,3,3,0.14686468646864687,1,1333,1,0.17006802721088435,89,3,1,0.23938223937897848,1,0.12481426448736999,2362,14669,4,0.16122448979591836,0.10436432637571158,12,3,3,80,0,10,4,4,3,2,1,2,1
42,0.08000018359368788,495,0.1383975026014568,2,1,0.14686468646864687,1,1334,3,0.17006802721088435,37,3,4,0.04905041685272943,3,0.12481426448736999,17861,26582,0,0.16122448979591836,0.30528846153846156,13,3,4,80,0,21,3,2,20,8,2,10,0
55,0.14956855225311602,282,0.1383975026014568,2,2,0.13577586206896552,1,1336,4,0.14795918367346939,58,1,5,0.04905041685272943,3,0.12481426448736999,19187,6992,4,0.16122448979591836,0.10436432637571158,14,3,4,80,1,23,5,3,19,9,9,11,0
56,0.14956855225311602,206,0.19008460036286423,8,4,0.14686468646864687,1,1338,4,0.17006802721088435,99,3,5,0.04905041685272943,2,0.2553191489361702,19717,4022,6,0.16122448979591836,0.10436432637571158,14,3,1,80,0,36,4,3,7,3,7,7,0
40,0.08000018359368788,458,0.1383975026014568,16,2,0.14686468646864687,1,1340,3,0.17006802721088435,74,3,1,0.16095890410958943,3,0.10091743119266336,3544,8532,9,0.16122448979591836,0.10436432637571158,16,3,2,80,1,6,0,3,4,2,0,0,0
34,0.14956855225311602,943,0.1383975026014568,9,3,0.14686468646864687,1,1344,4,0.17006802721088435,86,3,3,0.06870368828064846,4,0.10091743119266336,8500,5494,0,0.16122448979591836,0.10436432637571158,11,3,4,80,1,10,0,2,9,7,1,6,0
40,0.14956855225311602,523,0.1383975026014568,2,3,0.14686468646864687,1,1346,3,0.17006802721088435,98,3,2,0.16095890410958943,4,0.2553191489361702,4661,22455,1,0.16122448979591836,0.10436432637571158,13,3,3,80,0,9,4,3,9,8,8,8,0
41,0.2490974729235817,1018,0.2062780269058296,1,3,0.22012573203437844,1,1349,3,0.14795918367346939,66,3,2,0.17484662576687046,1,0.10091743119266336,4103,4297,0,0.16122448979591836,0.10436432637571158,17,3,4,80,1,10,2,3,9,3,1,7,0
35,0.2490974729235817,482,0.1383975026014568,4,4,0.14686468646864687,1,1350,3,0.17006802721088435,87,3,2,0.16095890410958943,3,0.2553191489361702,4249,2690,1,0.16122448979591836,0.30528846153846156,11,3,2,80,0,9,3,3,9,6,1,1,0
51,0.14956855225311602,770,0.19008460036286423,5,3,0.14686468646864687,1,1352,3,0.17006802721088435,84,3,4,0.04905041685272943,2,0.10091743119266336,14026,17588,1,0.16122448979591836,0.30528846153846156,11,3,2,80,1,33,2,3,33,9,0,10,0
38,0.14956855225311602,1009,0.2062780269058296,2,2,0.14686468646864687,1,1355,2,0.14795918367346939,31,3,2,0.17484662576687046,1,0.10091743119266336,6893,19461,3,0.16122448979591836,0.10436432637571158,15,3,4,80,1,11,3,3,7,7,1,7,0
34,0.14956855225311602,507,0.2062780269058296,15,2,0.13577586206896552,1,1356,3,0.14795918367346939,66,3,2,0.17484662576687046,1,0.2553191489361702,6125,23553,1,0.16122448979591836,0.10436432637571158,12,3,4,80,0,10,6,4,10,8,9,6,0
25,0.14956855225311602,882,0.1383975026014568,19,1,0.13577586206896552,1,1358,4,0.17006802721088435,67,3,1,0.23938223937897848,4,0.12481426448736999,3669,9075,3,0.16122448979591836,0.10436432637571158,11,3,3,80,3,7,6,2,3,2,1,2,0
58,0.14956855225311602,601,0.1383975026014568,7,4,0.13577586206896552,1,1360,3,0.14795918367346939,53,2,3,0.06896586105729074,1,0.12481426448736999,10008,12023,7,0.16122448979591836,0.30528846153846156,14,3,4,80,0,31,0,2,10,9,5,9,1
40,0.14956855225311602,329,0.1383975026014568,1,4,0.14686468646864687,1,1361,2,0.17006802721088435,88,3,1,0.23938223937897848,2,0.12481426448736999,2387,6762,3,0.16122448979591836,0.10436432637571158,22,4,3,80,1,7,3,3,4,2,0,3,0
36,0.2490974729235817,607,0.2062780269058296,7,3,0.22012573203437844,1,1362,1,0.14795918367346939,83,4,2,0.17484662576687046,1,0.12481426448736999,4639,2261,2,0.16122448979591836,0.10436432637571158,16,3,4,80,1,17,2,2,15,7,6,13,0
48,0.14956855225311602,855,0.1383975026014568,4,3,0.14686468646864687,1,1363,4,0.17006802721088435,54,3,3,0.06896586105729074,4,0.2553191489361702,7898,18706,1,0.16122448979591836,0.10436432637571158,11,3,3,80,0,11,2,3,10,9,0,8,0
27,0.14956855225311602,1291,0.2062780269058296,11,3,0.13577586206896552,1,1364,3,0.14795918367346939,98,4,1,0.3971571172349599,4,0.12481426448736999,2534,6527,8,0.16122448979591836,0.10436432637571158,14,3,2,80,1,5,4,3,1,0,0,0,0
51,0.14956855225311602,1405,0.1383975026014568,11,2,0.24242313209808733,1,1367,4,0.14795918367346939,82,2,4,0.06896586105729074,2,0.2553191489361702,13142,24439,3,0.16122448979591836,0.10436432637571158,16,3,2,80,0,29,1,2,5,2,0,3,0
18,0.08000018359368788,1124,0.1383975026014568,1,3,0.14686468646864687,1,1368,4,0.14795918367346939,97,3,1,0.23938223937897848,4,0.2553191489361702,1611,19305,1,0.16122448979591836,0.10436432637571158,15,3,3,80,0,0,5,4,0,0,0,0,0
35,0.14956855225311602,817,0.1383975026014568,1,3,0.13577586206896552,1,1369,4,0.14795918367346939,60,2,2,0.23938223937897848,4,0.12481426448736999,5363,10846,0,0.16122448979591836,0.10436432637571158,12,3,2,80,1,10,0,3,9,7,0,0,0
27,0.2490974729235817,793,0.2062780269058296,2,1,0.14686468646864687,1,1371,4,0.17006802721088435,43,1,2,0.17484662576687046,4,0.2553191489361702,5071,20392,3,0.16122448979591836,0.10436432637571158,20,4,2,80,0,8,3,3,6,2,0,0,0
55,0.14956855225311602,267,0.2062780269058296,13,4,0.22012573203437844,1,1372,1,0.17006802721088435,85,4,4,0.17484662576687046,3,0.2553191489361702,13695,9277,6,0.16122448979591836,0.30528846153846156,17,3,3,80,0,24,2,2,19,7,3,8,1
56,0.14956855225311602,1369,0.1383975026014568,23,3,0.14686468646864687,1,1373,4,0.17006802721088435,68,3,4,0.06896586105729074,2,0.12481426448736999,13402,18235,4,0.16122448979591836,0.30528846153846156,12,3,1,80,1,33,0,3,19,16,15,9,0
34,0.08000018359368788,999,0.1383975026014568,26,1,0.24242313209808733,1,1374,1,0.14795918367346939,92,2,1,0.16095890410958943,3,0.10091743119266336,2029,15891,1,0.16122448979591836,0.10436432637571158,20,4,3,80,3,5,2,3,5,4,0,0,0
40,0.14956855225311602,1202,0.1383975026014568,2,1,0.13577586206896552,1,1375,2,0.14795918367346939,89,4,2,0.06870368828064846,3,0.10091743119266336,6377,13888,5,0.16122448979591836,0.10436432637571158,20,4,2,80,3,15,0,3,12,11,11,8,0
34,0.14956855225311602,285,0.1383975026014568,29,3,0.13577586206896552,1,1377,2,0.17006802721088435,86,3,2,0.23938223937897848,3,0.12481426448736999,5429,17491,4,0.16122448979591836,0.10436432637571158,13,3,1,80,2,10,1,3,8,7,7,7,0
31,0.2490974729235817,703,0.2062780269058296,2,3,0.14686468646864687,1,1379,3,0.14795918367346939,90,2,1,0.3971571172349599,4,0.2553191489361702,2785,11882,7,0.16122448979591836,0.10436432637571158,14,3,3,80,0,3,3,4,1,0,0,0,1
35,0.2490974729235817,662,0.2062780269058296,18,4,0.22012573203437844,1,1380,4,0.14795918367346939,67,3,2,0.17484662576687046,3,0.12481426448736999,4614,23288,0,0.16122448979591836,0.30528846153846156,18,3,3,80,1,5,0,2,4,2,3,2,1
38,0.2490974729235817,693,0.1383975026014568,7,3,0.14686468646864687,1,1382,4,0.17006802721088435,57,4,1,0.16095890410958943,3,0.10091743119266336,2610,15748,1,0.16122448979591836,0.10436432637571158,11,3,4,80,3,4,2,3,4,2,0,3,0
34,0.14956855225311602,404,0.1383975026014568,2,4,0.24242313209808733,1,1383,3,0.14795918367346939,98,3,2,0.06870368828064846,4,0.2553191489361702,6687,6163,1,0.16122448979591836,0.10436432637571158,11,3,4,80,0,14,2,4,14,11,4,11,0
28,0.14956855225311602,736,0.2062780269058296,26,3,0.14686468646864687,1,1387,3,0.17006802721088435,48,2,2,0.17484662576687046,1,0.12481426448736999,4724,24232,1,0.16122448979591836,0.10436432637571158,11,3,3,80,1,5,0,3,5,3,0,4,0
31,0.14956855225311602,330,0.1383975026014568,22,4,0.13577586206896552,1,1389,4,0.17006802721088435,98,3,2,0.06896586105729074,3,0.12481426448736999,6179,21057,1,0.16122448979591836,0.30528846153846156,15,3,4,80,2,10,3,2,10,2,6,7,1
39,0.14956855225311602,1498,0.2062780269058296,21,4,0.14686468646864687,1,1390,1,0.17006802721088435,44,2,2,0.17484662576687046,4,0.12481426448736999,6120,3567,3,0.16122448979591836,0.30528846153846156,12,3,4,80,2,8,2,4,5,4,1,4,0
51,0.2490974729235817,541,0.2062780269058296,2,3,0.22012573203437844,1,1391,2,0.17006802721088435,52,3,3,0.17484662576687046,2,0.12481426448736999,10596,15395,2,0.16122448979591836,0.10436432637571158,11,3,2,80,0,14,5,3,4,2,3,2,0
41,0.2490974729235817,1200,0.1383975026014568,22,3,0.14686468646864687,1,1392,4,0.14795918367346939,75,3,2,0.16095890410958943,4,0.10091743119266336,5467,13953,3,0.16122448979591836,0.30528846153846156,14,3,1,80,2,12,4,2,6,2,3,3,0
37,0.14956855225311602,1439,0.1383975026014568,4,1,0.14686468646864687,1,1394,3,0.17006802721088435,54,3,1,0.16095890410958943,3,0.12481426448736999,2996,5182,7,0.16122448979591836,0.30528846153846156,15,3,4,80,0,8,2,3,6,4,1,3,0
33,0.2490974729235817,1111,0.2062780269058296,5,1,0.14686468646864687,1,1395,2,0.17006802721088435,61,3,2,0.17484662576687046,4,0.12481426448736999,9998,19293,6,0.16122448979591836,0.10436432637571158,13,3,1,80,0,8,2,4,5,4,1,2,0
32,0.14956855225311602,499,0.2062780269058296,2,1,0.22012573203437844,1,1396,3,0.17006802721088435,36,3,2,0.17484662576687046,2,0.12481426448736999,4078,20497,0,0.16122448979591836,0.30528846153846156,13,3,1,80,3,4,3,2,3,2,1,2,0
39,0.08000018359368788,1485,0.1383975026014568,25,2,0.14686468646864687,1,1397,3,0.17006802721088435,71,3,3,0.06870368828064846,3,0.12481426448736999,10920,3449,3,0.16122448979591836,0.10436432637571158,21,4,2,80,1,13,2,3,6,4,0,5,0
25,0.14956855225311602,1372,0.2062780269058296,18,1,0.14686468646864687,1,1399,1,0.17006802721088435,93,4,2,0.17484662576687046,3,0.12481426448736999,6232,12477,2,0.16122448979591836,0.10436432637571158,11,3,2,80,0,6,3,2,3,2,1,2,0
52,0.2490974729235817,322,0.1383975026014568,28,2,0.13577586206896552,1,1401,4,0.14795918367346939,59,4,4,0.06896586105729074,3,0.12481426448736999,13247,9731,2,0.16122448979591836,0.30528846153846156,11,3,2,80,1,24,3,2,5,3,0,2,0
43,0.14956855225311602,930,0.1383975026014568,6,3,0.13577586206896552,1,1402,1,0.14795918367346939,73,2,2,0.16095890410958943,3,0.2553191489361702,4081,20003,1,0.16122448979591836,0.30528846153846156,14,3,1,80,0,20,3,1,20,7,1,8,0
27,0.14956855225311602,205,0.2062780269058296,10,3,0.22012573203437844,1,1403,4,0.14795918367346939,98,2,2,0.17484662576687046,4,0.12481426448736999,5769,7100,1,0.16122448979591836,0.30528846153846156,11,3,4,80,0,6,3,3,6,2,4,4,0
27,0.14956855225311602,135,0.1383975026014568,17,4,0.14686468646864687,1,1405,4,0.14795918367346939,51,3,1,0.16095890410958943,3,0.2553191489361702,2394,25681,1,0.16122448979591836,0.30528846153846156,13,3,4,80,0,8,2,3,8,2,7,7,1
26,0.14956855225311602,683,0.1383975026014568,2,1,0.13577586206896552,1,1407,1,0.17006802721088435,36,2,1,0.16095890410958943,4,0.2553191489361702,3904,4050,0,0.16122448979591836,0.10436432637571158,12,3,4,80,0,5,2,3,4,3,1,1,0
42,0.14956855225311602,1147,0.19008460036286423,10,3,0.22673012399864786,1,1408,3,0.14795918367346939,31,3,4,0.04905041685272943,1,0.12481426448736999,16799,16616,0,0.16122448979591836,0.10436432637571158,14,3,3,80,1,21,5,3,20,7,0,9,0
52,0.14956855225311602,258,0.1383975026014568,8,4,0.13420118338933018,1,1409,3,0.14795918367346939,54,3,1,0.23938223937897848,1,0.12481426448736999,2950,17363,9,0.16122448979591836,0.10436432637571158,13,3,3,80,0,12,2,1,5,4,0,4,0
37,0.14956855225311602,1462,0.1383975026014568,11,3,0.13577586206896552,1,1411,1,0.14795918367346939,94,3,1,0.23938223937897848,3,0.2553191489361702,3629,19106,4,0.16122448979591836,0.10436432637571158,18,3,1,80,0,8,6,3,3,2,0,2,0
